ID,item_cnt_month
0,1.5802919708029197
1,0.0
2,1.2093023255813948
3,1.0
4,0.0
5,1.2192118226600988
6,1.0
7,0.0
8,0.0
9,0.0
10,4.547545385558345
11,1.0
12,1.0
13,0.0
14,1.9953720618682262
15,1.673202614379088
16,0.0
17,1.0
18,0.0
19,0.0
20,0.0
21,0.0
22,3.377763942343974
23,0.9526525955504841
24,2.318242343541944
25,0.0
26,0.0
27,1.360328508820388
28,1.258156606851549
29,7.0
30,0.8277777777777784
31,0.0
32,1.0529191832039118
33,0.12099993455925784
34,2.0
35,1.0
36,1.2093023255813953
37,1.5902651652742463
38,1.0
39,1.0
40,0.0
41,3.3904322486644007
42,4.66795107307675
43,5.454071270310191
44,4.0
45,0.0
46,0.09289617486338742
47,0.0
48,1.333333333333333
49,1.317845828933474
50,2.5000000000000018
51,1.0
52,1.407581987764517
53,1.0
54,0.0
55,0.0
56,5.032967032967033
57,2.791208791208793
58,1.0
59,0.0
60,10.0
61,0.3398940196820588
62,1.1767571329157966
63,0.849514563106796
64,0.0
65,0.0
66,1.9745467224546722
67,1.0
68,4.0
69,0.8695102685624012
70,0.0
71,5.0
72,1.0432432432432432
73,0.0
74,0.0
75,0.0
76,0.9262295081967211
77,0.0
78,1.7470355731225298
79,10.0
80,4.022443890274314
81,9.428571428571423
82,3.3333333333333326
83,2.128205128205128
84,3.3975481611208402
85,2.6000094750805385
86,2.1629035267773835
87,0.7322485207100591
88,1.1195652173913064
89,0.0
90,2.1034482758620685
91,1.0
92,1.6000000000000014
93,1.0
94,0.0
95,1.0
96,1.0
97,1.6807763238781066
98,1.2685971685971689
99,0.0
100,0.0
101,2.0
102,1.7967741935483872
103,1.0
104,1.0
105,0.0
106,0.0
107,0.0
108,1.0
109,0.0
110,2.385964912280702
111,0.0
112,0.0
113,0.0
114,1.2471987418910948
115,0.7999999999999996
116,0.0
117,1.0
118,16.24175824175824
119,1.0
120,2.0
121,1.0
122,1.3045602605863191
123,1.359714673913043
124,1.8333333333333333
125,1.9285714285714288
126,0.0
127,2.0
128,0.0
129,1.0
130,1.0
131,0.0
132,1.0
133,8.0
134,1.0
135,1.0
136,1.0
137,0.0
138,1.9000000000000004
139,0.0
140,0.8999999999999995
141,0.5
142,1.0
143,1.0
144,0.0
145,0.0
146,0.0
147,2.234741784037559
148,0.0
149,0.0
150,1.0
151,0.0
152,16.0
153,1.0
154,0.0
155,0.0
156,0.8540772532188838
157,1.0
158,1.0
159,0.7999999999999998
160,0.0
161,1.0
162,0.0
163,1.5899880810488676
164,0.0
165,1.0
166,1.0
167,1.0
168,0.0
169,0.25352112676056393
170,1.0
171,1.0617574864997525
172,1.0
173,0.0
174,0.0
175,0.0
176,3.0
177,0.0
178,0.7540740740740741
179,1.0
180,3.0
181,0.5032467532467528
182,0.0
183,0.4695989650711514
184,1.0
185,0.0
186,1.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.6999999999999993
192,0.0
193,4.833333333333334
194,1.0
195,0.39999999999999947
196,1.0
197,0.0
198,1.105493630573248
199,0.0
200,0.0
201,0.0
202,0.9640151515151516
203,2.2238320520402133
204,1.0
205,0.0
206,0.0
207,1.0
208,1.6460933700761873
209,0.4210526315789487
210,0.4285714285714288
211,1.0
212,1.0
213,1.0
214,1.0
215,2.584769124741557
216,1.0242255758538525
217,2.242330611344074
218,5.863895486935867
219,0.0
220,1.3251231527093594
221,0.0
222,0.0
223,1.6666666666666665
224,4.291706387035272
225,1.127725856697819
226,0.8137931034482759
227,0.0
228,2.0
229,0.0
230,0.0
231,1.3698023176550784
232,0.0
233,1.3294545454545454
234,0.0
235,0.0
236,1.414705882352941
237,0.11878453038674053
238,1.0
239,0.0
240,1.4899999999999998
241,0.0
242,0.0
243,0.0
244,0.0
245,1.1150245914643822
246,2.147356143079315
247,2.891707317073171
248,1.0976508521418697
249,20.0
250,2.5
251,1.0
252,0.0
253,0.9831195138419986
254,1.5162272617998234
255,16.0
256,0.0
257,1.707317073170732
258,1.1268720581942662
259,1.2416307097158161
260,0.0
261,1.0
262,1.0
263,0.0
264,1.0
265,0.695652173913043
266,0.0
267,1.0
268,1.0
269,1.0
270,2.0
271,1.0
272,0.8447098976109213
273,2.0
274,19.514285714285712
275,0.0
276,1.0
277,2.407307898979044
278,1.0
279,0.0
280,1.0
281,2.0
282,1.0
283,1.3228105906313647
284,1.0
285,1.0
286,0.0
287,1.9714285714285715
288,1.0
289,1.0
290,0.0
291,1.0
292,2.0137711864406778
293,1.1523972602739727
294,3.0
295,2.6829043490134494
296,0.0
297,1.8069339831634914
298,0.0
299,0.0
300,1.0
301,0.13320463320463283
302,1.8157894736842106
303,1.566371681415929
304,1.0
305,1.0
306,0.9314745972738536
307,1.0
308,1.0
309,0.0
310,0.0
311,2.0000000000000004
312,1.2346606561482596
313,0.0
314,0.0
315,1.0
316,1.0
317,6.0
318,1.0
319,1.0
320,0.0
321,1.0
322,1.1999999999999993
323,1.0
324,0.1999999999999993
325,1.0
326,1.0
327,0.0
328,0.0
329,0.9038461538461542
330,0.0
331,0.0
332,1.0
333,0.8831807288146009
334,2.0
335,0.8882681564245811
336,1.0
337,1.8243243243243241
338,1.0
339,2.833333333333334
340,1.0
341,1.2815884476534296
342,0.0
343,2.6571428571428566
344,1.0
345,0.0
346,4.807744667977613
347,3.608695652173913
348,0.6081081081081079
349,0.924528301886792
350,0.0
351,2.1546134663341645
352,0.0
353,0.0
354,0.0
355,0.0
356,1.0
357,3.0
358,1.1994715984147954
359,1.0
360,1.0
361,5.722222222222223
362,2.0
363,2.0
364,0.3971377459749572
365,1.0
366,0.0
367,0.0
368,0.0
369,1.0
